Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
767,768,Female,Loyal Customer,24,Personal Travel,Business,4745,2,5,3,5,3,3,5,5,1,5,5,4,2,3,198,210.0,satisfied
768,769,Female,Loyal Customer,21,Personal Travel,Eco Plus,2161,2,5,1,4,3,3,3,3,1,2,2,5,3,1,191,211.0,neutral or dissatisfied
769,770,Male,Loyal Customer,46,Business travel,Eco Plus,4587,1,0,2,5,3,2,0,5,1,3,3,1,1,2,1,0.0,neutral or dissatisfied
770,771,Male,Loyal Customer,31,Business travel,Eco,3739,4,1,0,5,5,0,5,2,3,5,1,0,2,5,256,254.0,satisfied
771,772,Male,disloyal Customer,20,Business travel,Business,3265,5,0,1,5,2,0,0,3,4,1,5,3,2,4,0,,satisfied
772,773,Male,disloyal Customer,41,Business travel,Business,4535,3,0,3,3,4,3,3,1,0,4,5,4,2,3,114,136.0,neutral or dissatisfied
773,774,Female,Loyal Customer,54,Personal Travel,Eco,2744,5,4,4,4,4,1,0,2,0,0,5,0,2,3,87,106.0,neutral or dissatisfied
774,775,Female,Loyal Customer,33,Business travel,Eco,4952,3,5,3,2,0,3,0,2,5,4,4,1,3,5,196,216.0,satisfied
775,776,Male,Loyal Customer,72,Business travel,Business,1145,3,0,4,2,1,2,1,0,1,3,5,0,2,3,91,87.0,neutral or dissatisfied
776,777,Male,Loyal Customer,69,Business travel,Eco Plus,3656,0,2,0,0,2,4,4,1,4,2,1,1,3,0,273,301.0,neutral or dissatisfied
777,778,Female,disloyal Customer,21,Personal Travel,Business,2781,3,2,4,2,0,2,4,1,4,3,5,5,2,2,159,,satisfied
778,779,Female,Loyal Customer,73,Personal Travel,Eco,3299,3,5,1,1,0,1,4,0,5,4,1,3,2,3,172,187.0,neutral or dissatisfied
779,780,Male,Loyal Customer,41,Business travel,Business,1038,1,2,4,5,3,3,2,3,2,4,2,0,1,1,32,,satisfied
780,781,Male,Loyal Customer,51,Personal Travel,Eco,541,2,4,2,2,1,0,1,5,4,5,3,3,3,4,72,,neutral or dissatisfied
781,782,Male,disloyal Customer,47,Business travel,Eco,2650,5,1,1,0,1,5,5,5,4,3,4,0,5,2,195,,satisfied
782,783,Female,Loyal Customer,35,Business travel,Eco Plus,4325,5,3,0,0,2,3,5,5,0,3,1,1,3,5,283,304.0,satisfied
783,784,Female,Loyal Customer,36,Personal Travel,Business,696,3,0,1,1,1,1,5,5,5,3,2,1,4,1,86,102.0,satisfied
784,785,Female,Loyal Customer,48,Personal Travel,Eco Plus,1605,4,3,2,0,0,0,4,5,4,0,3,0,5,0,223,251.0,neutral or dissatisfied
785,786,Male,Loyal Customer,36,Personal Travel,Eco Plus,961,5,1,0,3,1,2,4,0,4,4,3,5,1,3,43,53.0,satisfied
786,787,Male,Loyal Customer,66,Business travel,Business,2740,3,1,3,5,1,4,1,1,0,1,3,1,3,1,137,151.0,neutral or dissatisfied
787,788,Female,Loyal Customer,63,Business travel,Eco,3831,0,4,2,5,4,4,0,3,4,0,1,2,1,2,269,289.0,neutral or dissatisfied
788,789,Female,Loyal Customer,36,Personal Travel,Eco,1651,0,2,0,5,0,3,4,2,0,0,2,2,5,1,35,45.0,neutral or dissatisfied
789,790,Male,Loyal Customer,39,Business travel,Eco Plus,3336,0,2,4,4,5,2,5,5,2,0,5,3,1,0,33,33.0,neutral or dissatisfied
790,791,Female,Loyal Customer,41,Business travel,Eco,1836,3,1,1,2,1,5,0,0,3,5,2,2,1,4,87,104.0,neutral or dissatisfied
791,792,Female,Loyal Customer,62,Business travel,Business,1549,1,4,0,3,1,5,4,3,0,1,2,2,0,3,145,147.0,satisfied
792,793,Male,Loyal Customer,29,Personal Travel,Eco Plus,364,4,4,1,2,3,1,3,3,0,3,2,5,3,2,15,,neutral or dissatisfied
793,794,Female,Loyal Customer,47,Business travel,Business,2759,3,5,4,3,1,4,2,3,4,5,1,5,1,3,232,248.0,satisfied
794,795,Male,disloyal Customer,55,Business travel,Eco,2821,1,0,0,2,1,2,4,0,0,4,1,4,0,3,40,40.0,neutral or dissatisfied
795,796,Male,Loyal Customer,70,Personal Travel,Eco,1562,1,2,3,1,4,3,3,2,5,2,1,4,0,5,254,280.0,satisfied
796,797,Male,Loyal Customer,48,Business travel,Eco,4352,5,1,2,0,0,0,1,5,1,5,2,5,2,3,280,291.0,neutral or dissatisfied
797,798,Male,Loyal Customer,53,Business travel,Business,1545,3,5,0,0,2,3,3,3,1,2,1,4,2,1,125,,satisfied
798,799,Male,Loyal Customer,36,Business travel,Business,2398,3,3,4,1,0,3,1,0,2,4,3,5,5,1,7,24.0,neutral or dissatisfied
799,800,Male,disloyal Customer,65,Business travel,Eco Plus,3025,1,2,0,3,3,2,4,1,0,1,1,4,3,4,175,182.0,neutral or dissatisfied
800,801,Male,Loyal Customer,62,Business travel,Eco Plus,1732,1,0,1,4,0,4,1,0,5,2,4,1,2,0,227,253.0,neutral or dissatisfied
801,802,Female,disloyal Customer,53,Business travel,Eco,2474,1,4,5,3,1,2,3,0,4,0,1,5,5,2,17,33.0,neutral or dissatisfied
802,803,Male,Loyal Customer,47,Personal Travel,Eco,612,5,1,0,0,3,0,2,0,4,5,1,3,3,1,55,56.0,neutral or dissatisfied
803,804,Male,Loyal Customer,72,Business travel,Eco,315,3,2,3,4,0,2,0,3,3,2,1,3,5,3,34,50.0,neutral or dissatisfied
804,805,Female,disloyal Customer,66,Personal Travel,Business,3431,1,3,0,2,3,1,0,0,2,4,1,5,0,0,117,132.0,neutral or dissatisfied
805,806,Female,disloyal Customer,72,Business travel,Business,2272,0,0,2,4,2,3,2,1,5,0,4,2,0,2,281,281.0,neutral or dissatisfied
806,807,Female,disloyal Customer,50,Business travel,Business,3253,3,0,0,3,0,4,5,3,5,2,5,3,3,2,253,261.0,satisfied
807,808,Male,disloyal Customer,35,Business travel,Business,1806,5,5,5,1,5,5,0,1,4,4,1,2,5,2,212,222.0,satisfied
808,809,Female,Loyal Customer,69,Business travel,Eco Plus,2206,0,2,1,2,1,0,4,4,3,1,3,3,5,2,60,57.0,neutral or dissatisfied
809,810,Male,disloyal Customer,66,Personal Travel,Eco,1667,2,3,0,3,3,5,5,0,4,4,4,0,2,4,87,90.0,satisfied
810,811,Male,Loyal Customer,45,Business travel,Eco,2308,3,0,3,2,5,3,4,5,3,1,5,0,2,2,270,285.0,satisfied
811,812,Male,disloyal Customer,64,Business travel,Business,2431,2,1,4,4,5,2,3,5,1,0,1,5,3,0,31,55.0,satisfied
812,813,Male,Loyal Customer,28,Personal Travel,Business,2253,1,0,0,0,4,5,3,3,5,4,5,3,4,1,132,156.0,satisfied
813,814,Female,disloyal Customer,74,Personal Travel,Business,1228,5,3,0,3,3,1,5,5,1,3,3,1,2,0,63,89.0,satisfied
814,815,Female,Loyal Customer,71,Personal Travel,Business,3610,1,4,2,1,5,2,5,3,4,5,4,2,1,3,198,215.0,satisfied
815,816,Male,Loyal Customer,62,Business travel,Eco,4423,5,4,3,4,4,3,5,0,2,3,4,3,2,5,255,,satisfied
816,817,Male,Loyal Customer,50,Personal Travel,Business,3753,4,5,5,3,5,5,5,2,0,3,5,5,4,4,154,149.0,satisfied
817,818,Male,disloyal Customer,34,Business travel,Eco Plus,2465,1,2,4,1,1,0,1,2,2,3,1,2,5,4,230,227.0,neutral or dissatisfied
818,819,Female,Loyal Customer,23,Business travel,Business,4997,2,3,1,3,2,5,5,1,2,5,2,4,0,3,34,35.0,satisfied
819,820,Male,Loyal Customer,21,Business travel,Eco,3021,5,5,0,4,4,5,5,0,0,3,4,5,0,0,25,22.0,satisfied
820,821,Male,Loyal Customer,37,Business travel,Eco Plus,4667,1,0,5,3,2,4,3,5,5,1,2,3,5,0,22,19.0,satisfied
821,822,Female,Loyal Customer,65,Business travel,Business,1179,3,0,4,2,3,5,4,0,1,4,4,1,0,3,140,138.0,satisfied
822,823,Female,disloyal Customer,64,Business travel,Eco Plus,3611,5,4,1,4,1,3,3,4,1,0,1,4,2,5,284,309.0,satisfied
823,824,Male,Loyal Customer,44,Personal Travel,Eco,2841,5,5,5,3,4,0,0,2,5,3,1,5,0,2,155,151.0,neutral or dissatisfied
824,825,Female,disloyal Customer,32,Business travel,Eco,3120,1,4,3,0,3,3,1,5,0,3,4,3,4,2,112,120.0,neutral or dissatisfied
825,826,Female,Loyal Customer,23,Business travel,Business,328,4,1,3,3,5,1,1,2,3,0,5,0,4,1,138,163.0,neutral or dissatisfied
826,827,Male,Loyal Customer,64,Business travel,Eco,270,1,4,4,2,0,2,4,0,2,0,1,3,2,0,208,204.0,neutral or dissatisfied
827,828,Female,disloyal Customer,31,Personal Travel,Eco,394,2,1,1,1,3,5,5,5,4,3,1,0,5,0,85,110.0,satisfied
828,829,Male,Loyal Customer,28,Business travel,Eco,4384,2,0,3,1,2,4,3,1,1,1,3,0,1,3,284,300.0,neutral or dissatisfied
829,830,Female,Loyal Customer,56,Business travel,Eco,525,5,5,4,1,1,0,0,0,5,0,1,5,2,3,59,63.0,neutral or dissatisfied
830,831,Male,Loyal Customer,26,Personal Travel,Eco,1018,5,1,3,0,1,4,3,1,4,4,3,3,0,2,53,77.0,satisfied
831,832,Male,disloyal Customer,43,Personal Travel,Eco Plus,3353,1,5,3,2,3,4,5,5,0,4,1,3,2,0,92,119.0,neutral or dissatisfied
832,833,Male,Loyal Customer,33,Business travel,Eco,598,2,5,5,4,5,4,5,2,4,1,1,0,4,0,264,277.0,satisfied
833,834,Female,disloyal Customer,22,Personal Travel,Eco Plus,2909,2,1,5,1,0,5,2,4,4,5,5,2,2,4,212,231.0,satisfied
834,835,Male,disloyal Customer,74,Personal Travel,Eco,925,4,2,3,2,2,0,3,3,2,2,5,4,2,1,9,,neutral or dissatisfied
835,836,Female,Loyal Customer,69,Personal Travel,Eco Plus,3879,3,4,2,3,3,0,4,2,0,1,1,1,1,1,202,,neutral or dissatisfied
836,837,Male,Loyal Customer,27,Business travel,Eco,1958,4,1,5,0,3,4,3,1,4,3,4,3,4,2,195,214.0,satisfied
837,838,Male,Loyal Customer,67,Personal Travel,Eco,2218,0,0,1,2,1,2,1,0,1,2,4,4,3,5,57,68.0,neutral or dissatisfied
838,839,Female,Loyal Customer,20,Business travel,Business,245,4,5,4,2,2,5,0,5,0,3,1,4,3,0,255,263.0,satisfied
839,840,Male,Loyal Customer,30,Business travel,Eco,4665,1,3,4,4,0,5,4,2,1,4,4,2,4,4,222,229.0,satisfied
840,841,Male,Loyal Customer,60,Business travel,Eco Plus,3677,3,1,1,2,1,3,2,4,5,0,1,4,3,0,179,175.0,satisfied
841,842,Female,Loyal Customer,66,Business travel,Eco,292,1,4,1,4,3,5,0,5,5,3,5,3,0,3,34,60.0,satisfied
842,843,Male,disloyal Customer,47,Business travel,Eco Plus,3988,0,5,1,0,1,4,0,1,3,4,2,5,3,2,102,128.0,neutral or dissatisfied
843,844,Male,disloyal Customer,71,Personal Travel,Business,151,3,2,1,0,1,1,1,5,5,1,3,5,0,5,160,160.0,satisfied
844,845,Male,disloyal Customer,62,Business travel,Eco,2510,5,0,0,3,4,4,1,5,4,3,4,4,4,1,199,218.0,satisfied
845,846,Male,Loyal Customer,23,Business travel,Business,1920,2,2,4,4,1,0,1,0,0,4,4,3,3,0,159,,neutral or dissatisfied
846,847,Female,Loyal Customer,34,Business travel,Eco,3064,4,3,0,4,5,5,4,3,5,0,5,3,3,5,182,194.0,satisfied
847,848,Female,Loyal Customer,62,Business travel,Eco Plus,2621,1,1,3,1,1,5,3,1,1,3,4,0,5,2,135,,neutral or dissatisfied
848,849,Male,disloyal Customer,68,Personal Travel,Eco Plus,1969,0,5,3,1,5,3,0,0,4,5,1,2,0,1,225,,neutral or dissatisfied
849,850,Female,Loyal Customer,70,Business travel,Business,2668,2,1,4,3,2,1,3,3,5,4,1,1,0,0,242,260.0,satisfied
850,851,Male,disloyal Customer,36,Business travel,Eco Plus,1967,4,4,3,0,1,5,3,0,2,3,2,0,2,4,105,,satisfied
851,852,Female,Loyal Customer,59,Business travel,Business,2838,2,1,1,5,0,3,1,3,1,0,2,1,1,2,70,88.0,neutral or dissatisfied
852,853,Male,Loyal Customer,52,Business travel,Business,3369,4,0,0,1,5,3,3,3,1,3,2,3,3,0,76,98.0,satisfied
853,854,Male,disloyal Customer,63,Business travel,Business,3299,5,3,1,2,5,1,0,3,3,3,1,5,5,1,53,81.0,satisfied
854,855,Male,Loyal Customer,43,Personal Travel,Business,2679,3,2,3,0,3,4,0,0,2,5,2,0,1,1,276,286.0,neutral or dissatisfied
855,856,Male,disloyal Customer,68,Personal Travel,Eco,4105,2,3,5,5,2,4,5,5,3,4,2,4,5,4,110,111.0,satisfied
856,857,Male,disloyal Customer,22,Business travel,Eco,340,2,5,0,2,1,4,2,3,5,2,1,4,1,2,223,,satisfied
857,858,Male,Loyal Customer,46,Personal Travel,Business,3540,2,1,1,4,0,2,4,5,2,3,5,1,3,2,74,74.0,satisfied
858,859,Female,Loyal Customer,54,Personal Travel,Eco,4731,3,5,4,0,3,4,3,1,1,2,4,3,5,5,13,35.0,satisfied
859,860,Male,Loyal Customer,37,Personal Travel,Business,1507,0,2,1,3,2,1,4,4,3,1,3,5,0,0,257,285.0,neutral or dissatisfied
860,861,Female,disloyal Customer,66,Business travel,Eco,3602,4,5,5,4,5,2,4,5,4,3,1,1,2,5,188,211.0,satisfied
861,862,Male,Loyal Customer,38,Business travel,Eco,4138,5,4,3,4,0,4,4,4,2,2,1,5,5,1,238,236.0,satisfied
862,863,Female,Loyal Customer,27,Business travel,Eco,182,2,3,0,2,1,2,5,3,1,1,3,2,4,1,90,98.0,neutral or dissatisfied
863,864,Female,Loyal Customer,22,Personal Travel,Eco Plus,3868,3,2,4,4,4,1,4,4,0,5,3,5,3,4,183,182.0,neutral or dissatisfied
864,865,Female,disloyal Customer,53,Personal Travel,Eco,1050,0,2,0,1,4,4,5,4,2,4,2,4,3,4,16,35.0,satisfied
865,866,Male,Loyal Customer,23,Business travel,Business,710,4,2,4,0,2,0,0,3,2,3,3,0,4,2,11,13.0,neutral or dissatisfied
866,867,Male,disloyal Customer,43,Business travel,Eco,4769,3,0,0,1,0,5,3,5,5,4,4,0,1,5,165,174.0,satisfied
867,868,Female,disloyal Customer,21,Personal Travel,Business,3705,5,3,3,2,3,1,5,3,4,1,4,0,2,1,145,158.0,satisfied
868,869,Male,Loyal Customer,56,Personal Travel,Eco,4654,5,5,4,5,0,3,2,1,5,4,4,5,1,0,281,286.0,neutral or dissatisfied
869,870,Female,Loyal Customer,56,Personal Travel,Eco,3383,4,2,2,2,5,3,4,2,2,4,4,4,4,3,36,50.0,satisfied
870,871,Male,disloyal Customer,67,Personal Travel,Eco,2273,2,3,0,0,4,1,2,0,2,0,4,5,4,0,69,81.0,neutral or dissatisfied
871,872,Female,Loyal Customer,52,Business travel,Business,3584,5,2,0,4,2,3,0,3,4,1,2,3,2,4,168,176.0,satisfied
872,873,Female,disloyal Customer,18,Business travel,Eco,1622,0,4,1,3,1,1,0,3,4,4,1,4,4,0,169,188.0,neutral or dissatisfied
873,874,Male,Loyal Customer,41,Personal Travel,Business,2701,3,4,4,2,0,0,1,4,3,2,3,4,4,1,252,262.0,neutral or dissatisfied
874,875,Female,Loyal Customer,74,Business travel,Eco,2757,0,4,5,0,4,1,4,1,1,1,1,5,5,5,296,308.0,neutral or dissatisfied
875,876,Male,disloyal Customer,53,Business travel,Business,2259,2,1,2,3,3,4,1,4,1,0,3,5,2,2,141,,satisfied
876,877,Female,Loyal Customer,23,Personal Travel,Business,2549,0,2,3,4,2,4,2,5,3,3,2,0,3,5,272,267.0,satisfied
877,878,Female,Loyal Customer,58,Business travel,Eco Plus,3930,0,1,1,5,1,2,3,3,1,5,2,4,1,3,224,219.0,neutral or dissatisfied
878,879,Male,Loyal Customer,71,Personal Travel,Eco Plus,221,1,3,2,2,0,3,1,3,2,4,5,0,3,2,182,197.0,neutral or dissatisfied
879,880,Male,Loyal Customer,63,Business travel,Business,4468,0,1,4,5,3,5,0,4,3,2,5,3,3,3,220,239.0,satisfied
880,881,Male,Loyal Customer,61,Personal Travel,Business,1417,4,3,2,0,1,3,4,3,3,0,2,2,5,3,52,73.0,satisfied
881,882,Female,Loyal Customer,74,Business travel,Eco Plus,4593,3,3,0,5,5,1,2,5,1,1,2,0,1,1,117,121.0,neutral or dissatisfied
882,883,Male,disloyal Customer,48,Business travel,Eco,2618,1,3,0,5,4,5,5,2,0,5,3,5,3,1,158,164.0,neutral or dissatisfied
883,884,Female,Loyal Customer,37,Personal Travel,Eco,1330,3,5,1,0,5,5,0,0,1,5,2,1,2,4,135,157.0,neutral or dissatisfied
884,885,Female,Loyal Customer,41,Business travel,Business,1233,3,1,4,0,4,3,5,0,5,4,1,2,1,4,76,102.0,satisfied
885,886,Male,Loyal Customer,42,Personal Travel,Business,1401,2,5,4,2,3,5,3,0,0,0,3,3,0,3,44,71.0,neutral or dissatisfied
886,887,Male,disloyal Customer,53,Personal Travel,Business,4134,2,2,2,5,5,5,4,2,3,0,2,5,5,5,17,19.0,satisfied
887,888,Female,Loyal Customer,38,Business travel,Business,2010,1,1,1,3,4,4,3,3,0,2,3,2,3,4,204,,satisfied
888,889,Female,disloyal Customer,47,Business travel,Eco,1605,5,2,4,0,2,0,3,4,2,3,3,5,4,1,82,78.0,neutral or dissatisfied
889,890,Male,Loyal Customer,41,Business travel,Eco,3285,2,2,5,4,3,1,4,1,4,3,4,0,1,4,49,78.0,satisfied
890,891,Male,Loyal Customer,61,Business travel,Business,2016,2,3,5,5,4,3,4,3,0,3,5,5,0,3,280,308.0,satisfied
891,892,Male,Loyal Customer,59,Personal Travel,Business,3648,2,1,0,0,0,4,5,2,5,5,3,3,4,2,165,165.0,satisfied
892,893,Male,Loyal Customer,47,Personal Travel,Business,2857,3,2,2,3,4,2,3,5,4,5,3,1,0,5,242,,satisfied
893,894,Male,Loyal Customer,39,Personal Travel,Eco,2056,1,4,3,2,5,5,2,2,2,1,4,0,3,5,163,,neutral or dissatisfied
894,895,Female,Loyal Customer,45,Personal Travel,Eco,278,3,2,0,5,2,5,5,0,5,5,2,0,4,0,55,61.0,satisfied
895,896,Female,disloyal Customer,24,Business travel,Business,996,4,4,1,0,1,3,4,3,4,5,3,3,3,4,38,60.0,satisfied
896,897,Female,Loyal Customer,52,Personal Travel,Business,1651,3,1,4,0,1,0,0,0,2,0,4,3,4,5,127,136.0,neutral or dissatisfied
897,898,Female,Loyal Customer,72,Personal Travel,Eco,591,4,5,0,4,4,0,5,1,4,1,1,2,1,1,121,134.0,neutral or dissatisfied
898,899,Male,Loyal Customer,45,Personal Travel,Eco,160,0,1,3,4,1,3,1,5,4,0,4,1,2,2,246,252.0,neutral or dissatisfied
899,900,Male,disloyal Customer,31,Personal Travel,Eco Plus,1177,0,5,3,5,4,3,2,0,1,2,5,5,2,1,185,,neutral or dissatisfied
900,901,Male,Loyal Customer,73,Business travel,Business,2995,4,5,5,0,2,4,5,1,5,2,5,2,0,4,207,,satisfied
901,902,Female,Loyal Customer,27,Personal Travel,Business,4260,4,1,1,5,1,3,4,2,5,1,2,5,5,3,238,257.0,satisfied
902,903,Female,Loyal Customer,33,Business travel,Eco Plus,3783,3,2,0,0,5,2,4,0,0,1,2,5,4,0,214,229.0,neutral or dissatisfied
903,904,Male,disloyal Customer,33,Business travel,Business,685,4,0,2,4,5,4,2,0,5,5,5,5,3,0,291,294.0,satisfied
904,905,Male,Loyal Customer,71,Business travel,Business,4060,1,2,0,3,0,5,1,4,5,2,5,2,5,2,223,229.0,satisfied
905,906,Female,Loyal Customer,48,Personal Travel,Eco Plus,3870,0,2,5,1,4,5,5,5,4,4,3,0,1,5,87,91.0,satisfied
906,907,Female,disloyal Customer,59,Personal Travel,Business,634,0,3,3,1,1,5,5,5,3,3,5,3,1,5,24,23.0,satisfied
907,908,Male,disloyal Customer,42,Personal Travel,Eco,3562,5,3,1,0,5,5,3,2,1,5,2,0,1,5,219,246.0,satisfied
908,909,Male,Loyal Customer,30,Personal Travel,Business,4111,4,2,1,4,2,1,0,4,0,3,5,1,2,0,274,273.0,neutral or dissatisfied
909,910,Female,disloyal Customer,23,Business travel,Business,3498,2,4,2,2,2,2,4,1,1,2,2,2,3,3,134,,neutral or dissatisfied
910,911,Male,Loyal Customer,61,Personal Travel,Eco Plus,2255,2,5,1,2,0,4,5,1,0,3,1,1,1,5,232,255.0,neutral or dissatisfied
911,912,Male,Loyal Customer,26,Business travel,Business,1104,4,3,5,1,2,4,5,2,2,4,5,3,1,1,65,77.0,satisfied
912,913,Male,Loyal Customer,62,Business travel,Eco,2599,1,2,5,3,2,5,5,5,4,4,2,3,0,5,79,102.0,satisfied
913,914,Female,Loyal Customer,53,Business travel,Eco Plus,426,2,0,5,1,1,0,1,1,5,0,4,4,4,3,254,254.0,neutral or dissatisfied
914,915,Female,Loyal Customer,73,Personal Travel,Business,4803,5,4,1,0,4,4,0,2,5,1,3,1,4,2,124,,satisfied
915,916,Female,disloyal Customer,60,Personal Travel,Eco,2806,4,1,1,3,3,2,5,1,3,3,2,0,4,2,145,171.0,neutral or dissatisfied
916,917,Female,Loyal Customer,37,Business travel,Business,101,1,2,5,2,2,3,2,3,1,4,5,1,5,0,102,127.0,neutral or dissatisfied
917,918,Female,Loyal Customer,35,Business travel,Eco,1133,1,2,1,4,2,2,4,0,1,1,5,2,0,3,276,281.0,neutral or dissatisfied
918,919,Female,Loyal Customer,60,Personal Travel,Business,2581,3,5,1,4,3,5,3,5,1,1,1,3,2,1,123,143.0,satisfied
919,920,Female,disloyal Customer,74,Business travel,Eco Plus,224,1,4,3,0,2,5,2,3,5,0,4,3,5,3,266,288.0,satisfied
920,921,Male,Loyal Customer,38,Personal Travel,Business,1204,2,3,0,1,1,1,4,2,1,1,2,1,0,1,277,298.0,neutral or dissatisfied
921,922,Male,Loyal Customer,21,Personal Travel,Eco Plus,2799,2,3,4,0,1,4,1,2,4,1,4,1,1,1,110,,neutral or dissatisfied
922,923,Male,Loyal Customer,67,Business travel,Eco,1961,4,3,1,4,3,4,0,3,0,5,1,5,3,3,88,109.0,neutral or dissatisfied
923,924,Male,Loyal Customer,50,Business travel,Eco,3020,4,1,4,2,5,4,0,0,5,2,3,1,5,4,157,171.0,satisfied
924,925,Male,disloyal Customer,44,Personal Travel,Business,228,1,4,4,4,2,5,4,0,4,0,4,5,5,3,215,212.0,satisfied
925,926,Male,disloyal Customer,24,Personal Travel,Business,537,5,4,3,3,5,4,2,4,2,0,1,2,1,1,35,45.0,satisfied
926,927,Male,Loyal Customer,23,Business travel,Eco,4946,0,3,1,5,2,0,3,1,4,3,2,2,1,5,86,109.0,neutral or dissatisfied
927,928,Female,disloyal Customer,32,Personal Travel,Eco,2648,3,3,5,4,4,0,1,4,4,1,3,0,3,2,117,126.0,neutral or dissatisfied
928,929,Female,Loyal Customer,35,Business travel,Business,3229,0,5,4,4,2,3,4,0,2,3,5,1,4,2,181,205.0,neutral or dissatisfied
929,930,Male,disloyal Customer,49,Business travel,Eco Plus,1321,1,0,1,5,1,4,1,3,4,5,1,0,5,0,67,62.0,neutral or dissatisfied
930,931,Male,Loyal Customer,73,Personal Travel,Business,1001,1,0,2,3,0,1,0,1,0,4,5,4,0,2,158,,neutral or dissatisfied
931,932,Female,Loyal Customer,28,Personal Travel,Eco,3268,0,2,5,1,0,3,5,3,5,1,3,2,2,4,284,308.0,satisfied
932,933,Male,Loyal Customer,37,Business travel,Business,4586,3,2,2,4,0,5,5,4,3,4,1,3,1,1,163,,satisfied
933,934,Male,Loyal Customer,41,Personal Travel,Business,4018,0,4,2,0,0,4,3,2,2,2,1,5,1,3,72,76.0,neutral or dissatisfied
934,935,Female,Loyal Customer,32,Business travel,Eco,1167,4,4,4,4,5,0,1,3,5,5,3,4,2,3,118,139.0,neutral or dissatisfied
935,936,Male,Loyal Customer,65,Business travel,Business,126,2,1,2,0,5,1,4,4,1,1,2,3,0,4,194,196.0,satisfied
936,937,Female,Loyal Customer,24,Business travel,Eco Plus,647,5,1,3,3,2,3,3,4,0,3,1,4,1,2,88,117.0,satisfied
937,938,Male,disloyal Customer,38,Personal Travel,Eco Plus,2768,4,0,3,4,5,1,2,4,3,3,3,0,2,1,75,,neutral or dissatisfied
938,939,Female,Loyal Customer,59,Business travel,Business,666,2,2,4,3,2,4,5,2,0,1,4,0,1,2,220,234.0,satisfied
939,940,Female,Loyal Customer,43,Business travel,Business,803,5,0,1,3,4,2,4,2,0,3,5,5,4,0,138,149.0,neutral or dissatisfied
940,941,Female,disloyal Customer,61,Business travel,Eco Plus,4380,5,0,0,1,2,1,1,2,1,1,1,2,4,2,240,257.0,neutral or dissatisfied
941,942,Male,Loyal Customer,73,Personal Travel,Business,3240,5,2,1,4,0,1,3,1,3,0,4,5,1,0,153,172.0,neutral or dissatisfied
942,943,Female,Loyal Customer,31,Personal Travel,Eco Plus,1690,1,1,1,0,3,5,4,2,0,3,1,3,1,3,52,77.0,neutral or dissatisfied
943,944,Male,Loyal Customer,74,Personal Travel,Eco,4794,5,5,1,0,3,0,3,2,1,1,2,4,4,1,141,141.0,neutral or dissatisfied
944,945,Male,disloyal Customer,54,Business travel,Eco,905,3,5,1,4,1,4,3,2,2,1,3,5,1,5,30,59.0,satisfied
945,946,Male,Loyal Customer,38,Personal Travel,Business,3891,0,5,5,5,1,1,3,3,1,3,1,1,0,0,222,220.0,neutral or dissatisfied
946,947,Male,Loyal Customer,35,Business travel,Business,1457,3,2,0,1,2,4,1,2,4,0,3,1,0,2,291,305.0,satisfied
947,948,Female,disloyal Customer,22,Personal Travel,Business,3325,0,3,5,1,3,0,4,1,5,3,1,2,3,2,265,260.0,neutral or dissatisfied
948,949,Female,disloyal Customer,20,Personal Travel,Business,3718,4,3,2,1,0,5,0,4,1,1,2,5,0,3,281,,satisfied
949,950,Male,Loyal Customer,40,Business travel,Eco Plus,2226,4,3,1,0,5,4,0,3,1,0,2,3,5,4,275,303.0,neutral or dissatisfied
950,951,Male,Loyal Customer,43,Personal Travel,Eco,2560,0,4,3,3,0,0,1,0,1,4,4,1,5,5,43,47.0,neutral or dissatisfied
951,952,Female,Loyal Customer,54,Business travel,Business,645,3,1,4,5,0,0,1,2,0,2,2,2,5,4,61,78.0,neutral or dissatisfied
952,953,Male,disloyal Customer,41,Business travel,Business,2828,0,1,4,1,2,3,5,4,3,3,3,5,1,2,200,218.0,satisfied
953,954,Female,Loyal Customer,66,Business travel,Business,3834,5,4,5,0,2,5,3,4,1,5,2,2,1,4,8,15.0,satisfied
954,955,Male,Loyal Customer,36,Business travel,Eco,2662,1,0,5,0,4,5,4,3,1,1,1,3,2,5,70,93.0,satisfied
955,956,Male,disloyal Customer,68,Business travel,Business,2179,4,5,3,3,0,4,4,0,4,0,2,1,5,5,89,110.0,satisfied
956,957,Female,Loyal Customer,42,Personal Travel,Eco,2741,1,3,1,4,0,2,2,5,4,0,3,1,5,1,23,48.0,neutral or dissatisfied
957,958,Male,Loyal Customer,38,Business travel,Business,3214,5,5,0,4,2,3,2,1,2,4,1,1,0,4,139,143.0,satisfied
958,959,Female,Loyal Customer,29,Personal Travel,Eco,2026,5,3,2,1,2,5,0,5,2,3,4,0,4,1,77,102.0,neutral or dissatisfied
959,960,Male,Loyal Customer,74,Business travel,Eco,716,4,5,4,1,4,0,2,4,4,5,4,1,4,2,213,217.0,neutral or dissatisfied
